  27.50 keV   2.142E+00  8.733E-01  305.73 um    59.70 um    51.02 um  
  30.00 keV   2.219E+00  8.364E-01  330.60 um    62.80 um    54.29 um  
  32.50 keV   2.287E+00  8.030E-01  355.24 um    65.73 um    57.46 um  
  35.00 keV   2.350E+00  7.726E-01  379.68 um    68.52 um    60.53 um  
  37.50 keV   2.408E+00  7.448E-01  403.93 um    71.19 um    63.50 um  
  40.00 keV   2.463E+00  7.192E-01  428.02 um    73.74 um    66.39 um  
  45.00 keV   2.563E+00  6.738E-01  475.72 um    78.68 um    71.95 um  
  50.00 keV   2.655E+00  6.346E-01  522.79 um    83.25 um    77.23 um  
  55.00 keV   2.742E+00  6.003E-01  569.24 um    87.50 um    82.28 um  
  60.00 keV   2.825E+00  5.701E-01  615.09 um    91.47 um    87.11 um  
  65.00 keV   2.905E+00  5.432E-01  660.34 um    95.20 um    91.73 um  
  70.00 keV   2.982E+00  5.191E-01  704.99 um    98.70 um    96.17 um  
  80.00 keV   3.129E+00  4.776E-01  792.54 um   105.46 um   104.56 um  
  90.00 keV   3.269E+00  4.430E-01  877.83 um   111.50 um   112.35 um  
 100.00 keV   3.401E+00  4.137E-01  960.97 um   116.96 um   119.61 um  
 110.00 keV   3.526E+00  3.885E-01    1.04 mm   121.92 um   126.42 um  
 120.00 keV   3.644E+00  3.666E-01    1.12 mm   126.47 um   132.81 um  
 130.00 keV   3.757E+00  3.473E-01    1.20 mm   130.66 um   138.83 um  
 140.00 keV   3.864E+00  3.302E-01    1.27 mm   134.54 um   144.53 um  
 150.00 keV   3.966E+00  3.149E-01    1.35 mm   138.15 um   149.93 um  
 160.00 keV   4.064E+00  3.011E-01    1.42 mm   141.52 um   155.07 um  
 170.00 keV   4.159E+00  2.886E-01    1.49 mm   144.68 um   159.96 um  
 180.00 keV   4.250E+00  2.772E-01    1.56 mm   147.66 um   164.63 um  
 200.00 keV   4.426E+00  2.572E-01    1.70 mm   153.71 um   173.38 um  
 225.00 keV   4.636E+00  2.364E-01    1.87 mm   160.73 um   183.34 um  
 250.00 keV   4.837E+00  2.190E-01    2.03 mm   166.93 um   192.39 um  
 275.00 keV   5.029E+00  2.042E-01    2.18 mm   172.45 um   200.67 um  
 300.00 keV   5.214E+00  1.915E-01    2.33 mm   177.41 um   208.29 um  
 325.00 keV   5.392E+00  1.804E-01    2.48 mm   181.91 um   215.34 um  
 350.00 keV   5.564E+00  1.707E-01    2.62 mm   186.02 um   221.89 um  
