 450.00 keV   2.640E-01  2.460E-04    4.70 um     2469 A      3561 A   
 500.00 keV   2.508E-01  2.254E-04    5.42 um     2783 A      3952 A   
 550.00 keV   2.392E-01  2.081E-04    6.16 um     3095 A      4358 A   
 600.00 keV   2.289E-01  1.935E-04    6.95 um     3407 A      4777 A   
 650.00 keV   2.197E-01  1.809E-04    7.77 um     3719 A      5211 A   
 700.00 keV   2.115E-01  1.700E-04    8.62 um     4033 A      5657 A   
 800.00 keV   1.972E-01  1.518E-04   10.42 um     4996 A      6588 A   
 900.00 keV   1.852E-01  1.374E-04   12.34 um     5916 A      7566 A   
   1.00 MeV   1.749E-01  1.256E-04   14.38 um     6815 A      8590 A   
   1.10 MeV   1.654E-01  1.158E-04   16.54 um     7707 A      9659 A   
   1.20 MeV   1.558E-01  1.075E-04   18.83 um     8608 A      1.08 um  
   1.30 MeV   1.478E-01  1.004E-04   21.26 um     9522 A      1.20 um  
   1.40 MeV   1.408E-01  9.421E-05   23.81 um     1.04 um     1.32 um  
   1.50 MeV   1.346E-01  8.879E-05   26.48 um     1.14 um     1.44 um  
   1.60 MeV   1.289E-01  8.399E-05   29.27 um     1.23 um     1.58 um  
   1.70 MeV   1.238E-01  7.971E-05   32.19 um     1.33 um     1.71 um  
   1.80 MeV   1.191E-01  7.587E-05   35.22 um     1.43 um     1.86 um  
   2.00 MeV   1.108E-01  6.927E-05   41.63 um     1.75 um     2.15 um  
   2.25 MeV   1.021E-01  6.254E-05   50.28 um     2.21 um     2.55 um  
   2.50 MeV   9.486E-02  5.707E-05   59.64 um     2.65 um     2.98 um  
   2.75 MeV   8.868E-02  5.253E-05   69.67 um     3.08 um     3.43 um  
   3.00 MeV   8.336E-02  4.869E-05   80.38 um     3.51 um     3.91 um  
   3.25 MeV   7.871E-02  4.540E-05   91.75 um     3.95 um     4.41 um  
   3.50 MeV   7.461E-02  4.255E-05  103.77 um     4.39 um     4.95 um  
   3.75 MeV   7.097E-02  4.006E-05  116.42 um     4.83 um     5.50 um  
   4.00 MeV   6.771E-02  3.785E-05  129.71 um     5.29 um     6.08 um  
   4.50 MeV   6.210E-02  3.413E-05  158.13 um     6.82 um     7.32 um  
   5.00 MeV   5.744E-02  3.111E-05  188.98 um     8.29 um     8.65 um  
   5.50 MeV   5.350E-02  2.860E-05  222.22 um     9.73 um    10.07 um  
   6.00 MeV   5.013E-02  2.649E-05  257.80 um    11.17 um    11.58 um  
   6.50 MeV   4.719E-02  2.468E-05  295.69 um    12.62 um    13.19 um  
   7.00 MeV   4.462E-02  2.311E-05  335.85 um    14.08 um    14.88 um  
   8.00 MeV   4.031E-02  2.053E-05  422.78 um    19.13 um    18.51 um  
   9.00 MeV   3.683E-02  1.849E-05  518.46 um    23.90 um    22.48 um  
  10.00 MeV   3.396E-02  1.684E-05  622.71 um    28.58 um    26.77 um  
  11.00 MeV   3.155E-02  1.547E-05  735.35 um    33.27 um    31.38 um  
  12.00 MeV   2.949E-02  1.431E-05  856.24 um    37.99 um    36.29 um  
  13.00 MeV   2.771E-02  1.333E-05  985.24 um    42.77 um    41.51 um  
  14.00 MeV   2.615E-02  1.247E-05    1.12 mm    47.64 um    47.03 um  
  15.00 MeV   2.478E-02  1.173E-05    1.27 mm    52.58 um    52.84 um  
  16.00 MeV   2.355E-02  1.107E-05    1.42 mm    57.62 um    58.94 um  
  17.00 MeV   2.246E-02  1.048E-05    1.58 mm    62.74 um    65.33 um  
  18.00 MeV   2.147E-02  9.958E-06    1.75 mm    67.96 um    71.99 um  
  20.00 MeV   1.976E-02  9.060E-06    2.11 mm    86.39 um    86.15 um  
  22.50 MeV   1.801E-02  8.150E-06    2.59 mm   112.65 um   105.35 um  
  25.00 MeV   1.658E-02  7.412E-06    3.13 mm   137.73 um   126.20 um  
  27.50 MeV   1.538E-02  6.803E-06    3.71 mm   162.44 um   148.63 um  
  30.00 MeV   1.436E-02  6.289E-06    4.33 mm   187.12 um   172.61 um  
  32.50 MeV   1.348E-02  5.851E-06    4.99 mm   211.97 um   198.10 um  
